Var1,Var2
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-52-7811-01Z-00-DX1.7093a626-0e8f-4e4c-80c6-6cf32a2f725e [x=78176,y=32480,w=224,h=224].png",0
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-66-2771-01Z-00-DX1.b84a28ec-2726-4386-9445-0f5ca351d985 [x=33600,y=28448,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-A5EN-01Z-00-DX1.C389C26A-2B88-4DCA-9B32-FEECDFFC35A6 [x=49504,y=16576,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-66-2771-01Z-00-DX1.b84a28ec-2726-4386-9445-0f5ca351d985 [x=32704,y=16352,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-3792-01Z-00-DX1.d95a9f5f-5bad-48fc-9f90-ed2580328b80 [x=110656,y=29792,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-21-5787-01Z-00-DX1.FEE037E3-B9B0-4C2E-97EF-D6E4F64E1DF9 [x=45472,y=25984,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-52-7812-01Z-00-DX1.dd6fa49a-f9fe-40a1-80b2-0824b128f3b2 [x=132832,y=50400,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-3792-01Z-00-DX1.d95a9f5f-5bad-48fc-9f90-ed2580328b80 [x=120288,y=33824,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-3792-01Z-00-DX1.d95a9f5f-5bad-48fc-9f90-ed2580328b80 [x=122752,y=32928,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-21-5787-01Z-00-DX1.FEE037E3-B9B0-4C2E-97EF-D6E4F64E1DF9 [x=49504,y=28896,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-77-8145-01Z-00-DX1.9d76de05-3cb7-4cd8-879b-11ea7f88d583 [x=62048,y=70112,w=224,h=224].png",0
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-3792-01Z-00-DX1.d95a9f5f-5bad-48fc-9f90-ed2580328b80 [x=124768,y=30016,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-66-2771-01Z-00-DX1.b84a28ec-2726-4386-9445-0f5ca351d985 [x=31360,y=29344,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-52-7812-01Z-00-DX1.dd6fa49a-f9fe-40a1-80b2-0824b128f3b2 [x=131712,y=52640,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-52-7811-01Z-00-DX1.7093a626-0e8f-4e4c-80c6-6cf32a2f725e [x=24640,y=47264,w=224,h=224].png",0
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-3792-01Z-00-DX1.d95a9f5f-5bad-48fc-9f90-ed2580328b80 [x=112224,y=34272,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-21-5787-01Z-00-DX1.FEE037E3-B9B0-4C2E-97EF-D6E4F64E1DF9 [x=18144,y=19712,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-3792-01Z-00-DX1.d95a9f5f-5bad-48fc-9f90-ed2580328b80 [x=98784,y=25536,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-21-5787-01Z-00-DX1.FEE037E3-B9B0-4C2E-97EF-D6E4F64E1DF9 [x=52864,y=39424,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-52-7811-01Z-00-DX1.7093a626-0e8f-4e4c-80c6-6cf32a2f725e [x=74816,y=30912,w=224,h=224].png",0
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-66-2771-01Z-00-DX1.b84a28ec-2726-4386-9445-0f5ca351d985 [x=30912,y=26880,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-21-5787-01Z-00-DX1.FEE037E3-B9B0-4C2E-97EF-D6E4F64E1DF9 [x=27328,y=9632,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-52-7811-01Z-00-DX1.7093a626-0e8f-4e4c-80c6-6cf32a2f725e [x=78848,y=31584,w=224,h=224].png",0
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-77-8145-01Z-00-DX1.9d76de05-3cb7-4cd8-879b-11ea7f88d583 [x=34048,y=49280,w=224,h=224].png",0
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-3792-01Z-00-DX1.d95a9f5f-5bad-48fc-9f90-ed2580328b80 [x=122304,y=33152,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-3792-01Z-00-DX1.d95a9f5f-5bad-48fc-9f90-ed2580328b80 [x=110880,y=30912,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-3792-01Z-00-DX1.d95a9f5f-5bad-48fc-9f90-ed2580328b80 [x=98560,y=26656,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-66-2771-01Z-00-DX1.b84a28ec-2726-4386-9445-0f5ca351d985 [x=31360,y=17024,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-3792-01Z-00-DX1.d95a9f5f-5bad-48fc-9f90-ed2580328b80 [x=112224,y=33824,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-52-7812-01Z-00-DX1.dd6fa49a-f9fe-40a1-80b2-0824b128f3b2 [x=132384,y=54880,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-52-7811-01Z-00-DX1.7093a626-0e8f-4e4c-80c6-6cf32a2f725e [x=32032,y=44800,w=224,h=224].png",0
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-52-7811-01Z-00-DX1.7093a626-0e8f-4e4c-80c6-6cf32a2f725e [x=23968,y=45248,w=224,h=224].png",0
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-21-5787-01Z-00-DX1.FEE037E3-B9B0-4C2E-97EF-D6E4F64E1DF9 [x=29120,y=7616,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-52-7812-01Z-00-DX1.dd6fa49a-f9fe-40a1-80b2-0824b128f3b2 [x=109088,y=46144,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-77-8145-01Z-00-DX1.9d76de05-3cb7-4cd8-879b-11ea7f88d583 [x=62496,y=69888,w=224,h=224].png",0
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-3792-01Z-00-DX1.d95a9f5f-5bad-48fc-9f90-ed2580328b80 [x=98560,y=28896,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-77-8145-01Z-00-DX1.9d76de05-3cb7-4cd8-879b-11ea7f88d583 [x=34720,y=47040,w=224,h=224].png",0
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-66-2771-01Z-00-DX1.b84a28ec-2726-4386-9445-0f5ca351d985 [x=9856,y=11872,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-21-5787-01Z-00-DX1.FEE037E3-B9B0-4C2E-97EF-D6E4F64E1DF9 [x=45920,y=25760,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-A5EN-01Z-00-DX1.C389C26A-2B88-4DCA-9B32-FEECDFFC35A6 [x=48384,y=18144,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-21-5787-01Z-00-DX1.FEE037E3-B9B0-4C2E-97EF-D6E4F64E1DF9 [x=29120,y=9184,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-3792-01Z-00-DX1.d95a9f5f-5bad-48fc-9f90-ed2580328b80 [x=124544,y=32704,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-21-5787-01Z-00-DX1.FEE037E3-B9B0-4C2E-97EF-D6E4F64E1DF9 [x=51520,y=38080,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-3792-01Z-00-DX1.d95a9f5f-5bad-48fc-9f90-ed2580328b80 [x=113120,y=31584,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-52-7812-01Z-00-DX1.dd6fa49a-f9fe-40a1-80b2-0824b128f3b2 [x=107520,y=47488,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-52-7812-01Z-00-DX1.dd6fa49a-f9fe-40a1-80b2-0824b128f3b2 [x=105504,y=49056,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-3792-01Z-00-DX1.d95a9f5f-5bad-48fc-9f90-ed2580328b80 [x=99680,y=28000,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-52-7812-01Z-00-DX1.dd6fa49a-f9fe-40a1-80b2-0824b128f3b2 [x=130592,y=51072,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-52-7811-01Z-00-DX1.7093a626-0e8f-4e4c-80c6-6cf32a2f725e [x=23744,y=49952,w=224,h=224].png",0
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-21-5787-01Z-00-DX1.FEE037E3-B9B0-4C2E-97EF-D6E4F64E1DF9 [x=45696,y=24864,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-21-5787-01Z-00-DX1.FEE037E3-B9B0-4C2E-97EF-D6E4F64E1DF9 [x=44800,y=25088,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-21-5787-01Z-00-DX1.FEE037E3-B9B0-4C2E-97EF-D6E4F64E1DF9 [x=45248,y=25984,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-21-5787-01Z-00-DX1.FEE037E3-B9B0-4C2E-97EF-D6E4F64E1DF9 [x=53312,y=36960,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-21-5787-01Z-00-DX1.FEE037E3-B9B0-4C2E-97EF-D6E4F64E1DF9 [x=19264,y=18592,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-52-7811-01Z-00-DX1.7093a626-0e8f-4e4c-80c6-6cf32a2f725e [x=34496,y=43680,w=224,h=224].png",0
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-21-5787-01Z-00-DX1.FEE037E3-B9B0-4C2E-97EF-D6E4F64E1DF9 [x=51744,y=35616,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-3792-01Z-00-DX1.d95a9f5f-5bad-48fc-9f90-ed2580328b80 [x=99904,y=26656,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-21-5787-01Z-00-DX1.FEE037E3-B9B0-4C2E-97EF-D6E4F64E1DF9 [x=53984,y=36288,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-21-5787-01Z-00-DX1.FEE037E3-B9B0-4C2E-97EF-D6E4F64E1DF9 [x=19264,y=18816,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-3792-01Z-00-DX1.d95a9f5f-5bad-48fc-9f90-ed2580328b80 [x=122304,y=33600,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-3792-01Z-00-DX1.d95a9f5f-5bad-48fc-9f90-ed2580328b80 [x=109760,y=30016,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-3792-01Z-00-DX1.d95a9f5f-5bad-48fc-9f90-ed2580328b80 [x=120960,y=30912,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-77-8145-01Z-00-DX1.9d76de05-3cb7-4cd8-879b-11ea7f88d583 [x=34944,y=45472,w=224,h=224].png",0
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-66-2771-01Z-00-DX1.b84a28ec-2726-4386-9445-0f5ca351d985 [x=31136,y=17696,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-52-7812-01Z-00-DX1.dd6fa49a-f9fe-40a1-80b2-0824b128f3b2 [x=129920,y=54880,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-3792-01Z-00-DX1.d95a9f5f-5bad-48fc-9f90-ed2580328b80 [x=110208,y=34944,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-77-8145-01Z-00-DX1.9d76de05-3cb7-4cd8-879b-11ea7f88d583 [x=33376,y=49056,w=224,h=224].png",0
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-52-7812-01Z-00-DX1.dd6fa49a-f9fe-40a1-80b2-0824b128f3b2 [x=137088,y=83552,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-21-5787-01Z-00-DX1.FEE037E3-B9B0-4C2E-97EF-D6E4F64E1DF9 [x=28672,y=9856,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-3792-01Z-00-DX1.d95a9f5f-5bad-48fc-9f90-ed2580328b80 [x=124544,y=31584,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-52-7811-01Z-00-DX1.7093a626-0e8f-4e4c-80c6-6cf32a2f725e [x=74592,y=32256,w=224,h=224].png",0
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-3792-01Z-00-DX1.d95a9f5f-5bad-48fc-9f90-ed2580328b80 [x=114688,y=32704,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-52-7812-01Z-00-DX1.dd6fa49a-f9fe-40a1-80b2-0824b128f3b2 [x=108192,y=49728,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-66-2771-01Z-00-DX1.b84a28ec-2726-4386-9445-0f5ca351d985 [x=33376,y=19488,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-3792-01Z-00-DX1.d95a9f5f-5bad-48fc-9f90-ed2580328b80 [x=120288,y=31360,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-52-7811-01Z-00-DX1.7093a626-0e8f-4e4c-80c6-6cf32a2f725e [x=32032,y=43456,w=224,h=224].png",0
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-52-7812-01Z-00-DX1.dd6fa49a-f9fe-40a1-80b2-0824b128f3b2 [x=121408,y=74816,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-52-7811-01Z-00-DX1.7093a626-0e8f-4e4c-80c6-6cf32a2f725e [x=76832,y=31584,w=224,h=224].png",0
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-52-7812-01Z-00-DX1.dd6fa49a-f9fe-40a1-80b2-0824b128f3b2 [x=131264,y=52192,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-77-8145-01Z-00-DX1.9d76de05-3cb7-4cd8-879b-11ea7f88d583 [x=36064,y=28448,w=224,h=224].png",0
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-3792-01Z-00-DX1.d95a9f5f-5bad-48fc-9f90-ed2580328b80 [x=120064,y=31360,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-66-2771-01Z-00-DX1.b84a28ec-2726-4386-9445-0f5ca351d985 [x=34496,y=19488,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-A5EN-01Z-00-DX1.C389C26A-2B88-4DCA-9B32-FEECDFFC35A6 [x=79072,y=21280,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-3792-01Z-00-DX1.d95a9f5f-5bad-48fc-9f90-ed2580328b80 [x=122528,y=34048,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-52-7811-01Z-00-DX1.7093a626-0e8f-4e4c-80c6-6cf32a2f725e [x=76384,y=30688,w=224,h=224].png",0
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-A5EN-01Z-00-DX1.C389C26A-2B88-4DCA-9B32-FEECDFFC35A6 [x=77280,y=22624,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-21-5787-01Z-00-DX1.FEE037E3-B9B0-4C2E-97EF-D6E4F64E1DF9 [x=28000,y=7392,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-3792-01Z-00-DX1.d95a9f5f-5bad-48fc-9f90-ed2580328b80 [x=112224,y=33152,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-21-5787-01Z-00-DX1.FEE037E3-B9B0-4C2E-97EF-D6E4F64E1DF9 [x=26432,y=7840,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-21-5787-01Z-00-DX1.FEE037E3-B9B0-4C2E-97EF-D6E4F64E1DF9 [x=52640,y=38080,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-52-7812-01Z-00-DX1.dd6fa49a-f9fe-40a1-80b2-0824b128f3b2 [x=135968,y=83104,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-66-2771-01Z-00-DX1.b84a28ec-2726-4386-9445-0f5ca351d985 [x=35616,y=16128,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-52-7811-01Z-00-DX1.7093a626-0e8f-4e4c-80c6-6cf32a2f725e [x=78400,y=32928,w=224,h=224].png",0
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-3792-01Z-00-DX1.d95a9f5f-5bad-48fc-9f90-ed2580328b80 [x=113344,y=30016,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-52-7811-01Z-00-DX1.7093a626-0e8f-4e4c-80c6-6cf32a2f725e [x=24192,y=38304,w=224,h=224].png",0
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-52-7811-01Z-00-DX1.7093a626-0e8f-4e4c-80c6-6cf32a2f725e [x=24416,y=46592,w=224,h=224].png",0
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-21-5787-01Z-00-DX1.FEE037E3-B9B0-4C2E-97EF-D6E4F64E1DF9 [x=17920,y=19712,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-3792-01Z-00-DX1.d95a9f5f-5bad-48fc-9f90-ed2580328b80 [x=124768,y=32032,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-3792-01Z-00-DX1.d95a9f5f-5bad-48fc-9f90-ed2580328b80 [x=112448,y=33152,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-3792-01Z-00-DX1.d95a9f5f-5bad-48fc-9f90-ed2580328b80 [x=121856,y=32480,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-66-2771-01Z-00-DX1.b84a28ec-2726-4386-9445-0f5ca351d985 [x=34048,y=20384,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-66-2771-01Z-00-DX1.b84a28ec-2726-4386-9445-0f5ca351d985 [x=31136,y=18816,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-52-7812-01Z-00-DX1.dd6fa49a-f9fe-40a1-80b2-0824b128f3b2 [x=109760,y=47936,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-3792-01Z-00-DX1.d95a9f5f-5bad-48fc-9f90-ed2580328b80 [x=122080,y=32480,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-77-8145-01Z-00-DX1.9d76de05-3cb7-4cd8-879b-11ea7f88d583 [x=34720,y=47488,w=224,h=224].png",0
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-A5EN-01Z-00-DX1.C389C26A-2B88-4DCA-9B32-FEECDFFC35A6 [x=77280,y=21728,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-3792-01Z-00-DX1.d95a9f5f-5bad-48fc-9f90-ed2580328b80 [x=111104,y=30016,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-21-5787-01Z-00-DX1.FEE037E3-B9B0-4C2E-97EF-D6E4F64E1DF9 [x=53312,y=38528,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-66-2771-01Z-00-DX1.b84a28ec-2726-4386-9445-0f5ca351d985 [x=35616,y=19040,w=224,h=224].png",1
"D:\Users\sdammak\Data\LUSC\Tiles\LUSCCancerCells_QuPath_2_3\224Px_AllCancer\TCGA-37-3792-01Z-00-DX1.d95a9f5f-5bad-48fc-9f90-ed2580328b80 [x=111776,y=31360,w=224,h=224].png",1
